plot,country_unique,country_pooled,region,x,y,stem_regeneration,adv_delayed,sum_stems_juvenile,sum_stems_sapling,sum_stems_mature,stem_density,n_vertical,richness,disturbance_severity,distance_edge,tmp,prcp,tmp_z,prcp_z,spei1,spei3,spei12,drought_tmp,drought_prcp,drought_spei1,drought_spei3,drought_spei12,elevation,slope,aspect,sand_extract,clay_extract,depth_extract,av.nitro,cv_t2m,cv_tp
18_146,DE,DE,18,547513.587582049,5690228.42080346,7000,Advanced,1000,6000,0,7000,2,3,0.730116367340088,30,10.2293031743643,695.170594940262,1.91807209094297,-1.30543941477279,-0.910489481076174,-1.16968841037177,-1.44822325218639,10.2040065814801,776.776657699186,-0.957867588048771,-1.08290039493404,-1.49434984287852,468.753173828125,6.83418271269774,39.3657178190818,46.4455337524414,14.0700016021729,130,61.1605567932129,0.0222923453066486,0.451134599743698
18_147,DE,DE,18,548681.60191653,5679347.31721442,11500,Intermediate,500,11000,0,11500,2,3,0.997965276241302,60,9.92655106762594,694.932083280861,1.91891157593827,-1.3360402435144,-0.904471694491779,-1.16519848058362,-1.46397842378864,9.91466322090861,765.300037852749,-0.960072431595663,-1.08694510376228,-1.4827580430662,382.691009521484,14.7595046272027,329.326028065175,47.2726364135742,12.999490737915,130,49.7339820861816,0.0222806113751707,0.446173083731906
18_148,DE,DE,18,548893.000217071,5663814.40781938,6500,Intermediate,0,6500,500,7000,2,4,0.999786138534546,120,10.0209709885505,679.414795322231,1.95946649020719,-1.23319572972543,-0.931726296022545,-1.18220047352634,-1.48440533024216,10.0098280721758,714.707505864666,-0.974957942825259,-1.1018297759301,-1.47947866417825,425.952789306641,10.1415765104534,288.057953604449,42.1580696105957,19.7835750579834,130,60.5045928955078,0.0225780634106017,0.446615612296742
18_149,DE,DE,18,548463.424814692,5664528.33685027,6000,Intermediate,0,6000,0,6000,1,3,0.999126076698303,108,10.0209709885505,679.414795322231,1.95946649020719,-1.23319572972543,-0.931726310395617,-1.1821982877141,-1.48440694944558,10.0098280721758,714.707505864666,-0.974957990220993,-1.10182484732358,-1.4794753463493,505.248016357422,5.79698712782234,88.822419572294,44.2942428588867,19.1025295257568,130,65.8779067993164,0.0225780634106017,0.446615612296742
18_150,DE,DE,18,548309.183420344,5664106.38509369,9500,Intermediate,0,9500,0,9500,1,5,0.999705076217651,124,10.0209709885505,679.414795322231,1.95946649020719,-1.23319572972543,-0.931726301972131,-1.18219956803966,-1.48440600112045,10.0098280721758,714.707505864666,-0.974957962459549,-1.10182773390938,-1.47947728934489,496.50927734375,7.75621200283402,140.151282488288,43.7816963195801,17.6079349517822,130,65.7123184204102,0.0225780634106017,0.446615612296742
18_152,DE,DE,18,559715.558819057,5666341.09189299,2500,Intermediate,0,2500,0,2500,1,1,0.165464028716087,30,10.1772511666751,677.261175338823,1.95626680251705,-1.14951773253751,-0.915805945978904,-1.16398705934661,-1.47154360941648,10.1539100159403,717.092622458669,-0.971847072850559,-1.10088284576371,-1.49114619547206,362.241333007813,10.8529277967295,301.258081757125,45.7520179748535,16.223840713501,130,46.2768363952637,0.0227570119811276,0.447477351764995
18_153,DE,DE,18,571284.797189874,5719685.53513225,3000,Intermediate,0,3000,0,3000,1,2,0.999631762504578,90,10.4117179920084,690.27409087375,1.84661561405709,-1.35084635856259,-0.92980239383893,-1.15382877384968,-1.42592247757715,10.3986817110129,776.608296527844,-0.976942942865135,-1.09511620905903,-1.53318405427432,245.14013671875,1.44905381793404,215.358445047687,42,20,130,47.9198837280273,0.022593485266018,0.517641390321364
18_154,DE,DE,18,571807.587846547,5719472.7579426,5500,Intermediate,0,5500,0,5500,1,3,0.999983966350555,150,10.4117179920084,690.27409087375,1.84661561405709,-1.35084635856259,-0.929802344800664,-1.15383250058939,-1.42592350063504,10.3986817110129,776.608296527844,-0.976942871338425,-1.09511608999847,-1.53318727669052,250.580001831055,3.30465547039726,240.269708119869,42,20,130,47.9198837280273,0.022593485266018,0.517641390321364
18_155,DE,DE,18,574325.812870809,5712248.99111158,5500,Advanced,1000,4500,0,5500,2,4,0.999327898025513,85,10.4510751451092,700.733528643333,1.86892931871407,-1.3276656695368,-0.942940206009825,-1.16352087759608,-1.4403237680889,10.4534961687226,787.074749346233,-0.993869834622329,-1.09664367306434,-1.54308737899912,286.986999511719,4.01039731803529,171.921713826121,44.608642578125,18.8595790863037,130,48.6299476623535,0.0228731795451019,0.531657170352805
18_156,DE,DE,18,574494.575617937,5713071.0713548,9500,Advanced,2000,7500,500,10000,3,3,0.350781321525574,30,10.4510751451092,700.733528643333,1.86892931871407,-1.3276656695368,-0.942940401420513,-1.16350746865175,-1.4403198328294,10.4534961687226,787.074749346233,-0.993870122932822,-1.09664423414122,-1.54308689769818,289.531646728516,6.48588754266386,21.3856385223414,44.5528678894043,19.1526222229004,130,47.371524810791,0.0228731795451019,0.531657170352805
18_157,DE,DE,18,568968.547386746,5696039.68093682,1000,Intermediate,0,1000,0,1000,1,1,0.828498363494873,42,10.0761579114314,693.557133714907,1.8492982160027,-1.19140690003804,-0.901525822131747,-1.12954858630515,-1.44402419710951,10.0656357703422,770.827896311791,-0.963857516699047,-1.09186032255021,-1.50675788485551,308.661560058594,4.61637867951472,26.8183735833341,34.5730209350586,30.4047870635986,130,56.3339653015137,0.0225185874987295,0.475663094971575
18_158,DE,DE,18,568588.688281084,5696034.52223466,2000,Intermediate,500,1500,500,2500,3,3,0.989118278026581,67,10.0761579114314,693.557133714907,1.8492982160027,-1.19140690003804,-0.901525822131261,-1.12954858737961,-1.44402419756309,10.0656357703422,770.827896311791,-0.963857516697533,-1.09186032246435,-1.50675788482571,292.397094726563,3.94660077127324,355.474383083009,42.8467903137207,20.6180667877197,130,54.5573234558106,0.0225185874987295,0.475663094971575
18_159,DE,DE,18,576176.213210229,5667444.73295258,1000,Intermediate,0,1000,0,1000,1,2,0.996776759624481,60,10.1736817087835,670.877480925463,1.93872503621223,-1.1384563548726,-0.895942855240435,-1.15334900440872,-1.46303740940301,10.1538479384117,732.06273661044,-0.98124216604545,-1.10008115743464,-1.50344746724691,280.000762939453,8.68671416243367,166.809103008433,47.6797752380371,12.7506246566772,130,46.4150123596191,0.0228334988002024,0.444805334548027
18_160,DE,DE,18,576080.626526964,5667123.41076902,4000,Intermediate,0,4000,0,4000,1,3,0.995083570480347,90,10.1736817087835,670.877480925463,1.93872503621223,-1.1384563548726,-0.895942845442869,-1.1533541079696,-1.46303784031452,10.1538479384117,732.06273661044,-0.981242187852584,-1.10008601485827,-1.50344883003785,294.810546875,6.86889191604934,325.879943384127,47.0182037353516,14.3047456741333,130,50.7060928344727,0.0228334988002024,0.444805334548027
18_161,DE,DE,18,564175.944333716,5647086.3852893,7000,Intermediate,0,7000,500,7500,2,2,0.706206738948822,42,10.2340521052984,672.582137785294,1.97137746762325,-1.08183262275577,-0.924771020087509,-1.17885969452253,-1.48927977348103,10.2099039466924,699.695301420061,-0.962580561069329,-1.09819142508485,-1.47692183753992,384.413116455078,5.5568035328031,338.714919083798,42,20,130,57.1745643615723,0.0228424728275976,0.453776964632851
18_163,DE,DE,18,563632.626913248,5647338.96302847,6500,Advanced,1500,5000,1000,7500,3,4,0.921629786491394,60,10.2340521052984,672.582137785294,1.97137746762325,-1.08183262275577,-0.924771035486902,-1.17885937739034,-1.48927993610347,10.2099039466924,699.695301420061,-0.962580684269592,-1.09819049300573,-1.47691300052865,397.99951171875,6.08070209688913,162.718151091841,36.5469932556152,27.9014720916748,130,52.9760818481445,0.0228424728275976,0.453776964632851
18_164,DE,DE,18,509485.331212563,5684310.44755284,16500,Intermediate,500,16000,0,16500,2,3,0.999430656433105,60,9.86894312113155,696.391213432486,1.91207317024156,-1.17688995603771,-0.910449876147925,-1.17670035036001,-1.48875929509532,9.87611307567907,768.162177765552,-0.961099964960319,-1.04805215366075,-1.50642246808038,348.666900634766,2.63085366248585,104.10338367055,41.3934211730957,21.2167110443115,130,50.1095809936524,0.0221396530051241,0.45728450620887
18_165,DE,DE,18,490814.263307395,5748353.95989006,32500,Intermediate,0,32500,500,33000,2,2,0.921388804912567,30,10.7329071247261,767.692169495557,1.97150248766528,-1.41861828453159,-0.964001600018199,-1.14710830131068,-1.48777087794779,10.7831899228516,856.986725745738,-0.981821167336492,-1.11330182564108,-1.59117416859975,288.962982177734,10.3965506433494,1.99606818887209,37.1840438842773,23.6679821014404,130,75.6938247680664,0.022013000236938,0.460482534457176
18_166,DE,DE,18,489965.019449551,5749042.08832975,500,Intermediate,0,500,1000,1500,2,2,0.98016095161438,90,10.7329071247261,767.692169495557,1.97150248766528,-1.41861828453159,-0.964001637824617,-1.14709506770196,-1.48776980237913,10.7831899228516,856.986725745738,-0.981821357616574,-1.11330863700891,-1.59118163342635,378.656311035156,6.73362249195841,10.4083697190197,37.3515281677246,19.3732662200928,44.3555335998535,73.1137771606445,0.022013000236938,0.460482534457176
18_167,DE,DE,18,489315.225186687,5748313.40536539,1000,Intermediate,0,1000,0,1000,1,1,0.537133932113648,30,10.8341245350268,764.865104826784,1.96550652034424,-1.40538153904221,-0.956055872045799,-1.12319105222796,-1.49743261556987,10.8927567607423,851.136175041625,-0.982670678253013,-1.11365484537825,-1.58845237064856,333.009582519531,8.27041430364402,300.336530180026,23.8496170043945,44.7996673583984,129.970565795898,78.0476150512695,0.0219454017664999,0.462329188952396
18_168,DE,DE,18,509387.546412224,5757185.99009497,5000,Intermediate,0,5000,0,5000,1,3,0.997253835201263,67,10.6134389210317,758.84619295133,1.9128581497405,-1.42208706187077,-0.9790679042148,-1.14018879158757,-1.46498827701836,10.671388293933,856.327311157985,-1.00498403930466,-1.09880544679993,-1.60269764022071,299.469024658203,2.51339993397149,0.756506793853884,40.2858581542969,22.1822261810303,130,68.6440887451172,0.0219131915939885,0.456471126006802
18_169,DE,DE,18,509094.057307159,5756722.03975018,4500,Intermediate,0,4500,0,4500,1,1,0.925210118293762,42,10.6134389210317,758.84619295133,1.9128581497405,-1.42208706187077,-0.97906786596627,-1.14019214146223,-1.46499032697822,10.671388293933,856.327311157985,-1.00498413900145,-1.09879991132623,-1.60269628767881,261.483917236328,4.42362140504322,134.270285560201,40.3368034362793,21.6239051818848,118.316276550293,69.9607772827149,0.0219131915939885,0.456471126006802
18_170,DE,DE,18,496173.245555499,5749767.0257483,4000,Intermediate,0,4000,0,4000,1,3,0.999705076217651,42,10.7329071247261,767.692169495557,1.97150248766528,-1.41861828453159,-0.96400167826119,-1.14708092421284,-1.48776865223341,10.7831899228516,856.986725745738,-0.98182156110547,-1.11331591901464,-1.59118961425168,232.303756713867,2.43998402447252,148.945781070274,36.9500427246094,22.7009658813477,130,73.4023208618164,0.022013000236938,0.460482534457176
18_171,DE,DE,18,539834.303928809,5751685.63574551,6500,Advanced,1500,5000,500,7000,3,3,0.843737185001373,67,10.3394287100119,712.020742172011,1.8696289955226,-1.55854721107314,-0.94540928857874,-1.16205990187212,-1.42998085804519,10.348460990416,802.858609159487,-0.97538324707507,-1.06740174964604,-1.58386128006022,337.704223632813,14.687346154977,82.24772902333,41,22,130,65.5919647216797,0.0220600796010861,0.445296598034147
18_172,DE,DE,18,543623.699171548,5752377.48476596,4500,Intermediate,500,4000,0,4500,2,4,0.997083604335785,95,10.3394287100119,712.020742172011,1.8696289955226,-1.55854721107314,-0.945409404441985,-1.16205644851986,-1.42997629308434,10.348460990416,802.858609159487,-0.975383383579599,-1.06740358341978,-1.58386252751077,262.702850341797,9.41738375778954,292.546704601536,38.1095733642578,16.698844909668,130,58.319694519043,0.0220600796010861,0.445296598034147
18_173,DE,DE,18,555963.049167581,5749267.84408883,8500,Intermediate,0,8500,0,8500,1,4,0.985575675964355,30,10.3754026378067,702.887148626741,1.84509025792607,-1.58817659177791,-0.949483791791478,-1.15645514542423,-1.41907025031619,10.3896183918446,792.714848586169,-0.985152056286779,-1.10229719447224,-1.58517357755628,364.456359863281,12.3412602259736,20.6328677482852,20,51,130,66.7893753051758,0.0222397429281054,0.448762731110492
18_175,DE,DE,18,495669.971531595,5802323.30563485,6000,Intermediate,0,6000,0,6000,1,2,0.999631762504578,42,11.3805619800881,657.394557120541,1.85856959510238,-1.18134083513223,-0.945296986405336,-1.11568200663511,-1.43422892689413,11.5129733484853,733.451716274006,-1.02676840102984,-1.13426148244362,-1.6477325891715,66.599006652832,1.58996920009359,44.2673993503357,88.7686309814453,4.87663984298706,130,53.926197052002,0.0217441079081505,0.464251647428631
18_176,DE,DE,18,500893.779789102,5796137.00756748,9000,Advanced,8000,1000,0,9000,2,2,0.999026238918304,42,11.1770408027371,677.773273901653,1.84312149446032,-1.34211206123142,-0.959119836541002,-1.11302653812045,-1.4395748781503,11.2938396727039,765.496459219314,-1.03501486142685,-1.12044010439714,-1.63611025360631,64.8019256591797,1.67251211106927,108.147136568447,37,20.0900115966797,130,64.4416656494141,0.0217683017014047,0.458425518289399
18_177,DE,DE,18,487893.733313931,5768827.2599202,6875,Intermediate,0,6875,0,6875,1,3,0.877835631370544,30,10.9559827235705,741.476932107945,1.90478620808567,-1.35132812651086,-0.968589886702001,-1.09937360878197,-1.46726433906002,11.0498749855024,829.277282962471,-1.02230278919749,-1.11816957998537,-1.61602065301316,200.340515136719,8.01927140378414,96.47627902036,35.4011917114258,29.332820892334,130,70.1676559448242,0.0217862090797125,0.453707586461119
18_178,DE,DE,18,492598.181292557,5708874.54008114,16500,Advanced,1000,15500,0,16500,2,4,0.999818503856659,90,10.1244852674076,781.231213690926,2.04609685879141,-1.50119895342757,-0.95815044097808,-1.22455273435967,-1.50873627453334,10.1288927719346,858.403765604528,-0.980871407144426,-1.05749087030787,-1.57706463651939,444.686096191406,3.55239617472497,236.145482127888,44.2571754455566,20.0754661560059,71.0866775512695,71.9848556518555,0.0217834041618182,0.449149754487964
18_179,DE,DE,18,496698.994676621,5711406.62971643,1000,Intermediate,0,1000,0,1000,1,1,0.980169892311096,42,10.2328415934916,780.838370957797,1.95591941266435,-1.36680807344521,-0.93249309811569,-1.16926880990214,-1.4902409658386,10.2488265570932,867.495268856962,-0.945553301729185,-1.06809633794547,-1.54881651370632,353.824493408203,10.1938908720832,79.5095299026385,78.6961517333984,7.08043098449707,130,68.4859848022461,0.0218471457912005,0.45039447647465
18_180,DE,DE,18,495911.143240861,5711995.56631096,0,Delayed,0,0,0,0,0,0,1,108,10.1411530838232,800.157815369219,1.95758303724742,-1.40801726193185,-0.941176044818743,-1.16767509425674,-1.49920170454164,10.1648977384936,882.563593692015,-0.955595779079536,-1.07421890652506,-1.54677035098743,389.947845458984,2.7799316721616,349.463990547125,81.3341064453125,6.06867361068726,130,65.7064971923828,0.021759950300905,0.451842699717911
18_181,DE,DE,18,504950.827800134,5689883.24412999,11500,Intermediate,0,11500,0,11500,1,2,0.861062169075012,60,10.2040376202444,710.610717362027,1.99351953141804,-1.28889448305597,-0.93311403969888,-1.21492315971859,-1.49324553502509,10.2059309848652,787.972675593387,-0.967807816313638,-1.03788500543399,-1.52794435490008,322.119079589844,4.51206402947453,124.059870397221,38.5023345947266,22.4803466796875,130,50.9622459411621,0.0220823981984,0.44657361025012
18_182,DE,DE,18,542001.209206156,5653063.42717758,2000,Intermediate,0,2000,0,2000,1,2,0.99998551607132,90,10.0868042075777,671.375549390681,1.95726181579505,-1.16890498202723,-0.944409858610928,-1.17339192616943,-1.48030877710069,10.0740162366965,692.596072028499,-0.979918231470137,-1.08925306062763,-1.49594692726625,415.353210449219,8.19825686572795,294.131942697036,43.0046195983887,18.6570053100586,130,47.6616325378418,0.0227665089498345,0.450588247150826
18_183,DE,DE,18,541558.7123201,5653257.38185335,1000,Intermediate,0,1000,0,1000,1,1,0.999921321868896,60,10.0868042075777,671.375549390681,1.95726181579505,-1.16890498202723,-0.944409861535185,-1.17339135936698,-1.48030944245412,10.0740162366965,692.596072028499,-0.979918210141799,-1.08925088465257,-1.4959461692737,407.425720214844,7.0108320795339,65.1537190919236,43.0046195983887,18.6570053100586,130,47.6616325378418,0.0227665089498345,0.450588247150826
18_184,DE,DE,18,534764.742627766,5648546.11965676,1500,Intermediate,500,1000,500,2000,3,3,0.99999862909317,42,10.1137148162042,665.966946761339,1.96747244769366,-1.15338103472597,-0.949971132928961,-1.18512213686957,-1.48431510290979,10.1034409852292,688.667644697201,-0.977642178843842,-1.08234462261439,-1.49466041109197,467.336578369141,4.33816326003772,218.18650615802,41.1507759094238,21.9389820098877,101.467132568359,47.6758193969727,0.0227689244898518,0.44822861772195
18_185,DE,DE,18,538161.411947316,5639874.72303795,1000,Intermediate,0,1000,0,1000,1,2,0.999988257884979,120,9.93008948675329,692.083973465669,2.01564447812169,-1.15354356997953,-0.960175167228419,-1.18633262943178,-1.4895566403958,9.90677937478276,717.976518608211,-0.983317611435939,-1.10171704193709,-1.50560931531333,503.999298095703,14.9656544199934,185.939302203147,42.1322021484375,20,128.092590332031,55.672607421875,0.0226202185549904,0.455952222332256
19_101,DE,DE,19,760428.381539788,5781984.62056337,0,Delayed,0,0,500,500,1,1,0.603546321392059,42,11.4739265830274,536.335859877288,2.02771790169307,-1.39687436780117,-0.883518761077182,-1.13218330197268,-1.38771122137671,11.5397287632904,575.360576384457,-1.09195248494941,-1.26955588426851,-1.8403097737163,71.8939590454102,0.153757697454383,158.397033077175,85.142578125,6.43174839019775,130,66.1462554931641,0.0244251500242774,0.471079349537314
19_102,DE,DE,19,755543.950399712,5779195.38248988,3500,Intermediate,0,3500,0,3500,1,1,0.999994218349457,30,11.4051757201583,543.63852568422,2.02120084826016,-1.39342293205832,-0.884719241923325,-1.13569521409895,-1.39285194356723,11.4736782729132,588.77334970132,-1.07947957412014,-1.26713942616046,-1.82495863027318,110.606758117676,1.14781389844079,125.040210911205,83.6693649291992,6.06827926635742,130,65.4321517944336,0.0242931887161565,0.471625112098088
19_103,DE,DE,19,755106.238176117,5779009.20345575,0,Delayed,0,0,500,500,1,1,0.482235938310623,42,11.4051757201583,543.63852568422,2.02120084826016,-1.39342293205832,-0.884719252951518,-1.13569337520449,-1.39284848609725,11.4736782729132,588.77334970132,-1.07947957299397,-1.26714023777572,-1.8249558581819,100.329277038574,1.7405352786961,302.747065882207,74.7277603149414,9.68652725219727,130,64.1175689697266,0.0242931887161565,0.471625112098088
19_104,DE,DE,19,754748.637297806,5778824.11731256,0,Delayed,0,0,0,0,0,0,0.543361902236939,42,11.4051757201583,543.63852568422,2.02120084826016,-1.39342293205832,-0.884719264192589,-1.13569150100991,-1.39284496248817,11.4736782729132,588.77334970132,-1.07947957184796,-1.26714106365658,-1.82495303739654,95.1800765991211,0.525283401570897,133.63497887861,74.7277603149414,9.68652725219727,130,64.1175689697266,0.0242931887161565,0.471625112098088
19_105,DE,DE,19,769881.829090046,5772792.16315179,3500,Intermediate,500,3000,0,3500,2,3,0.99996542930603,95,11.4398149810892,527.265401771271,2.04079762885136,-1.40061157889574,-0.90115642895122,-1.14240508697385,-1.4027671783338,11.5160772249128,557.514292222271,-1.10784368164077,-1.26904239033383,-1.83829961110019,106.246978759766,0.248029538293224,229.278284104477,59.9847259521484,11.0793571472168,130,70.6284484863281,0.0245749683220517,0.465883639417866
19_106,DE,DE,19,751880.697166216,5776383.2779699,6500,Advanced,3500,3000,0,6500,2,5,0.988071620464325,42,11.4051757201583,543.63852568422,2.02120084826016,-1.39342293205832,-0.884719418763285,-1.13566574338068,-1.39279652644818,11.4736782729132,588.77334970132,-1.07947955607042,-1.26715243118214,-1.82491421487898,84.2702407836914,0.933977199603893,293.173389593047,87,4,130,66.1994171142578,0.0242931887161565,0.471625112098088
19_107,DE,DE,19,757609.938174048,5757115.28006618,32500,Advanced,2500,30000,0,32500,2,4,0.761723637580872,60,11.5607420067046,536.041227827441,2.03599496034956,-1.38848348777984,-0.900822858021325,-1.14749302424856,-1.41830161602289,11.6529581753656,569.510025680344,-1.09125606820917,-1.25515466699739,-1.81893014064006,132.957397460938,0.777924593550778,34.8060490053919,38.0303421020508,19.685489654541,130,75.0184783935547,0.0245497382935771,0.455400954994502
19_108,DE,DE,19,752855.582159244,5763752.05789747,17000,Intermediate,500,16500,500,17500,3,3,0.999780178070068,60,11.4341659259911,540.039805646798,2.02669483986891,-1.39280701459138,-0.893961266727965,-1.14554821017547,-1.40411323018438,11.5089383091296,579.092582349191,-1.09954939994172,-1.26605707916746,-1.81816385396295,147.077789306641,2.23645110889811,114.742659536304,84.0054244995117,5.66701984405518,130,73.7543106079102,0.0243774413968601,0.458071887962377
19_109,DE,DE,19,752970.411265759,5764133.80735961,4500,Intermediate,0,4500,500,5000,2,4,0.852038621902466,42,11.4341659259911,540.039805646798,2.02669483986891,-1.39280701459138,-0.893961258825903,-1.14555245813109,-1.40412405280257,11.5089383091296,579.092582349191,-1.09954937261972,-1.26605529387002,-1.81816945516413,147.496658325195,1.55427422167556,325.402964586071,84.0054244995117,5.66701984405518,130,73.7543106079102,0.0243774413968601,0.458071887962377
19_110,DE,DE,19,745369.029304846,5766829.3674501,500,Intermediate,0,500,0,500,1,1,0.578189194202423,42,11.3748508474616,546.128868010311,2.01893767159633,-1.38990214653779,-0.884619038408314,-1.13541825363413,-1.40416829231595,11.4611386121461,590.344720633839,-1.10406720763817,-1.26156285717714,-1.8160561171877,153.321578979492,0.830861222227033,283.787511215958,90,5,130,65.3610763549805,0.024364471542509,0.461465096853322
19_111,DE,DE,19,745031.940052599,5766604.64096052,500,Intermediate,500,0,0,500,1,1,0.765217423439026,30,11.3748508474616,546.128868010311,2.01893767159633,-1.38990214653779,-0.884619041262772,-1.13541576727581,-1.40416213810436,11.4611386121461,590.344720633839,-1.10406722011605,-1.26156389941041,-1.81605295461096,155.61442565918,0.545356779092375,324.046544699513,90,5,130,65.3610763549805,0.024364471542509,0.461465096853322
19_112,DE,DE,19,741795.327372318,5763338.7454589,15500,Advanced,2000,13500,0,15500,2,3,0.98667311668396,30,11.350175029863,550.604469148469,2.01096581042478,-1.38358792202784,-0.873387287895161,-1.13357743668681,-1.40593114530704,11.4410875704244,599.73085593612,-1.10041673514139,-1.25483748686108,-1.81063116734542,140.847930908203,2.53822344279862,195.349317700673,83.1750640869141,6.34496879577637,130,65.0744857788086,0.0243194548150129,0.465093250281646
19_113,DE,DE,19,742010.946864167,5763661.82229882,13000,Intermediate,0,13000,0,13000,1,4,0.834705471992493,30,11.350175029863,550.604469148469,2.01096581042478,-1.38358792202784,-0.873387285907607,-1.13358057568275,-1.40594054423344,11.4410875704244,599.73085593612,-1.10041671600252,-1.25483583037888,-1.8106358166036,136.894271850586,1.203938972103,343.859585061359,83.1750640869141,6.34496879577637,130,65.0744857788086,0.0243194548150129,0.465093250281646
19_114,DE,DE,19,742453.855702514,5763467.89785902,18000,Intermediate,0,18000,0,18000,1,4,0.98497062921524,60,11.350175029863,550.604469148469,2.01096581042478,-1.38358792202784,-0.873387287277176,-1.13357841249645,-1.40593406615016,11.4410875704244,599.73085593612,-1.10041672918661,-1.25483697148164,-1.81063261385154,147.061798095703,0.256365816330445,168.384562630057,83.1750640869141,6.34496879577637,130,65.0744857788086,0.0243194548150129,0.465093250281646
19_115,DE,DE,19,742950.679177769,5763714.91598207,2000,Intermediate,0,2000,0,2000,1,2,0.889860033988953,30,11.350175029863,550.604469148469,2.01096581042478,-1.38358792202784,-0.873387285860461,-1.13358064995403,-1.40594076521026,11.4410875704244,599.73085593612,-1.10041671554665,-1.25483579092262,-1.81063592734716,144.220642089844,1.93756539830486,219.172299102575,50.4442672729492,12.7970819473267,130,68.4519882202149,0.0243194548150129,0.465093250281646
19_116,DE,DE,19,733923.101790425,5743604.2442334,7000,Intermediate,0,7000,0,7000,1,2,0.989456176757812,42,11.6540134933509,540.439663428734,2.01650232597118,-1.3725150901154,-0.880960232610524,-1.14883684344236,-1.43936956431251,11.71056612186,580.607832891263,-1.06978583736113,-1.22184187440861,-1.81105997607219,75.2859191894531,0.815797872895675,197.974020419983,61.9674301147461,13.3179378509521,130,58.4671058654785,0.024541457104433,0.445062616766813
19_117,DE,DE,19,733546.541764006,5743338.95885202,9000,Intermediate,0,9000,0,9000,1,1,0.993802905082703,67,11.6540134933509,540.439663428734,2.01650232597118,-1.3725150901154,-0.880960228673987,-1.14883818009224,-1.43936234033173,11.71056612186,580.607832891263,-1.06978585335574,-1.22184259352355,-1.8110594620458,76.2338943481445,0.942941891349029,83.1969817905791,61.9674301147461,13.3179378509521,130,58.4671058654785,0.024541457104433,0.445062616766813
19_118,DE,DE,19,733542.415610037,5743638.9403611,11000,Intermediate,0,11000,0,11000,1,2,0.945228755474091,85,11.6540134933509,540.439663428734,2.01650232597118,-1.3725150901154,-0.880960233441726,-1.14883656015609,-1.43937109446951,11.71056612186,580.607832891263,-1.0697858339891,-1.22184172279844,-1.81106008445494,76.8625259399414,1.03390541645913,98.3984544698769,61.9674301147461,13.3179378509521,130,58.4671058654785,0.024541457104433,0.445062616766813
19_119,DE,DE,19,733297.651759924,5743975.70845809,1500,Intermediate,0,1500,500,2000,2,1,0.745981454849243,30,11.6540134933509,540.439663428734,2.01650232597118,-1.3725150901154,-0.880960238971122,-1.14883468146079,-1.43938124650487,11.71056612186,580.607832891263,-1.06978581150659,-1.22184071191916,-1.81106080721037,73.435188293457,2.14184442248944,321.698586420353,61.9674301147461,13.3179378509521,130,58.4671058654785,0.024541457104433,0.445062616766813
19_120,DE,DE,19,733758.044159823,5743962.03123089,5000,Intermediate,0,5000,0,5000,1,2,0.771581649780273,30,11.6540134933509,540.439663428734,2.01650232597118,-1.3725150901154,-0.880960238413651,-1.1488348702877,-1.43938022568605,11.71056612186,580.607832891263,-1.06978581377047,-1.22184081371257,-1.81106073442258,73.6044998168945,1.72357296449248,89.8489913211333,61.9674301147461,13.3179378509521,130,58.4671058654785,0.024541457104433,0.445062616766813
19_121,DE,DE,19,738640.820601934,5742468.67007095,3000,Intermediate,0,3000,0,3000,1,3,0.428753882646561,30,11.5655530151672,542.649403802589,2.03079803091279,-1.37077195853641,-0.889842444902504,-1.14758482421831,-1.44017358189826,11.6308585752018,579.429304691873,-1.06613056079643,-1.23307593298345,-1.81568002872973,84.3261032104492,0.616741401315347,338.731479589249,90,4,130,69.5918579101563,0.0245978927221835,0.448971836735068
19_122,DE,DE,19,738654.749404151,5742909.04925804,7500,Intermediate,0,7500,0,7500,1,4,0.6394122838974,30,11.5655530151672,542.649403802589,2.03079803091279,-1.37077195853641,-0.889842449838078,-1.14758239969821,-1.44018621516567,11.6308585752018,579.429304691873,-1.06613059089946,-1.23307456465076,-1.8156810900026,80.7983627319336,0.542083205536092,235.619948521875,90,4,130,69.5918579101563,0.0245978927221835,0.448971836735068
19_123,DE,DE,19,742983.482802758,5733685.53579133,5500,Intermediate,0,5500,0,5500,1,3,0.831997513771057,30,11.5210123884326,541.744462506629,2.01963697592736,-1.35682708475717,-0.89916017537351,-1.14344743366435,-1.45030334310467,11.5656771702243,579.218853227697,-1.05835788903876,-1.22673717558064,-1.80680818262075,133.733474731445,1.9177116557239,359.3544981476,87.536506652832,5.15345096588135,130,66.0023422241211,0.0245282483758161,0.449359657031931
19_124,DE,DE,19,743261.040562724,5733869.35338661,0,Delayed,0,0,0,0,0,0,0.431639552116394,67,11.5210123884326,541.744462506629,2.01963697592736,-1.35682708475717,-0.899160179268674,-1.1434465634342,-1.45030841456354,11.5656771702243,579.218853227697,-1.05835787826476,-1.22673676122672,-1.80680837561593,132.073257446289,0.734975665567806,288.164978143009,87.1387939453125,4.36061573028564,130,64.1675567626953,0.0245282483758161,0.449359657031931
